geo_level,geography,year,e_pop_num,e_inc_num,e_inc_100k,c_newinc,c_newinc_100k,c_cdr,coverage_gap_pct,coverage_gap_pct_nonnegative,notification_gap_num,notification_gap_num_nonnegative,notification_gap_pct,e_mort_num,e_mort_100k,case_fatality_pct,e_inc_tbhiv_num,e_inc_tbhiv_100k,e_mort_tbhiv_num,e_mort_tbhiv_100k,hiv_incidence_share_pct,e_inc_rr_num,rr_incidence_share_pct,mortality_excluding_hiv_num
WHO region,Western Pacific,2005,1979463313.0,3000629.0,151.58800773389225,1538753.0,77.73586860106661,51.28101474724133,48.71898525275867,48.71898525275867,1461876.0,1461876.0,48.71898525275867,302542.0,15.284041791180194,10.082619344144177,64111.0,3.238807184702796,23829.0,1.2038111463599528,2.136585362602308,,,278711.0
WHO region,Western Pacific,2006,1995042837.0,2957317.0,148.2332582114877,1617741.0,81.0880332992068,54.70299599265145,45.29700400734855,45.29700400734855,1339576.0,1339576.0,45.29700400734855,296065.0,14.840032229343052,10.011270350794318,68228.0,3.4198764424826233,24196.0,1.2128060386103878,2.307091191103287,,,271867.0
WHO region,Western Pacific,2007,2011005347.0,2909952.0,144.70135568465994,1644914.0,81.79560548925781,56.52718670273599,43.47281329726401,43.47281329726401,1265038.0,1265038.0,43.47281329726401,282342.0,14.039843326184851,9.702634270256004,66895.0,3.3264456556415114,20593.0,1.0240151788119538,2.2988351697897422,,,261746.0
WHO region,Western Pacific,2008,2027404460.0,2891945.0,142.64272655294445,1663831.0,82.06704842703168,57.53328642142226,42.46671357857774,42.46671357857774,1228114.0,1228114.0,42.46671357857774,275649.0,13.596152392798821,9.531612807297511,68460.0,3.3767312517404644,21101.0,1.0407888715012494,2.3672649376111923,,,254547.0
WHO region,Western Pacific,2009,2044195320.0,2886955.0,141.22696455444384,1655987.0,81.0092354579894,57.36102571740813,42.63897428259187,42.63897428259187,1230968.0,1230968.0,42.63897428259187,278966.0,13.646739001437494,9.662984009103017,75731.0,3.7046851276423034,24463.0,1.1967056063899022,2.6232137321156723,,,254501.0
WHO region,Western Pacific,2010,2061193739.0,2828204.0,137.2119440539403,1631870.0,79.17111182337042,57.699868892060124,42.300131107939876,42.300131107939876,1196334.0,1196334.0,42.30013110793988,272309.0,13.21122778745254,9.62833656978068,74614.0,3.6199411335394127,24888.0,1.207455637434381,2.6382113878631106,,,247420.0
WHO region,Western Pacific,2011,2077908066.0,2842812.0,136.81125005075177,1673370.0,80.53147429285738,58.863196018590045,41.136803981409955,41.136803981409955,1169442.0,1169442.0,41.13680398140996,262565.0,12.636025832723247,9.236101437590667,76241.0,3.6691228667669074,24836.0,1.1952405597909643,2.6818868078508182,,,237728.0
WHO region,Western Pacific,2012,2095393006.0,2843372.0,135.6963582420204,1704537.0,81.34688791645226,59.947731074231584,40.052268925768416,40.052268925768416,1138835.0,1138835.0,40.052268925768416,250773.0,11.967826526190095,8.819563532313042,76552.0,3.6533480726908563,25970.0,1.2393856391443925,2.692296329850614,,,224801.0
WHO region,Western Pacific,2013,2113006031.0,2804956.0,132.7471838153026,1667986.0,78.93900800702447,59.46567432786824,40.53432567213176,40.53432567213176,1136970.0,1136970.0,40.53432567213176,244852.0,11.587851449913822,8.729263489338157,73052.0,3.4572546849488854,25781.0,1.2201101001022177,2.6043902292941494,,,219069.0
WHO region,Western Pacific,2014,2129733774.0,2783973.0,130.71929618560858,1658754.0,77.88550945898649,59.58225887966586,40.41774112033414,40.41774112033414,1125219.0,1125219.0,40.41774112033414,238553.0,11.201071369214244,8.568797183018658,67599.0,3.1740586934036195,24078.0,1.1305638429528893,2.4281485488544607,,,214474.0
WHO region,Western Pacific,2015,2145514447.0,2766262.0,128.9323408596931,1668449.0,77.7645194761068,60.31420740334791,39.68579259665209,39.68579259665209,1097813.0,1097813.0,39.685792596652085,229769.0,10.709273028726429,8.306118509381974,62798.0,2.926943702840515,21739.0,1.0132301849748393,2.270139270972887,155271.0,5.613025808835172,208028.0
WHO region,Western Pacific,2016,2160860528.0,2752550.0,127.38212227642671,1738771.0,80.46660010997248,63.169461045212614,36.830538954787386,36.830538954787386,1013779.0,1013779.0,36.83053895478738,228371.0,10.56852106097613,8.296706690160033,59311.0,2.744786127168315,20724.0,0.9590623611039462,2.154765581006703,145107.0,5.271729850502262,207645.0
WHO region,Western Pacific,2017,2176322485.0,2745846.0,126.16907737365953,1792361.0,82.3573258261861,65.27536504232211,34.72463495767789,34.72463495767789,953485.0,953485.0,34.72463495767789,219928.0,10.105487652488229,8.009480502548213,57786.0,2.655213112867324,18530.0,0.8514363164335914,2.104488015715375,136724.0,4.97930328212143,201395.0
WHO region,Western Pacific,2018,2189716280.0,2727956.0,124.58034060924095,1985113.0,90.65617395875597,72.76924554501612,27.23075445498388,27.23075445498388,742843.0,742843.0,27.23075445498388,210852.0,9.62919269157555,7.729303551816819,56000.0,2.55740894432223,15702.0,0.717079200781208,2.0528190337380807,128336.0,4.704474705603756,195148.0
WHO region,Western Pacific,2019,2200620307.0,2690294.0,122.25162111984456,1949876.0,88.60574419846976,72.47817524776103,27.52182475223897,27.52182475223897,740418.0,740418.0,27.521824752238977,203261.0,9.236532052051086,7.555345252228938,52828.0,2.400595860719738,15346.0,0.6973488316537652,1.9636515562983081,120061.0,4.462746450759656,187912.0
WHO region,Western Pacific,2020,2208816562.0,2673714.0,121.04735386351201,1503451.0,68.06590578253731,56.23080853075535,43.76919146924465,43.76919146924465,1170263.0,1170263.0,43.76919146924465,219466.0,9.935908838046824,8.208282561261226,49242.0,2.229338590046302,18033.0,0.8164100319707761,1.8417078266411442,112861.0,4.221132103134441,201432.0
WHO region,Western Pacific,2021,2213543827.0,2739276.0,123.75070087103362,1540657.0,69.60137771873445,56.24321901115478,43.75678098884522,43.75678098884522,1198619.0,1198619.0,43.75678098884523,251797.0,11.375288662852395,9.192100394410787,48686.0,2.199459500469154,18953.0,0.8562288114117381,1.777330944380924,108961.0,3.9777298819104026,232842.0
WHO region,Western Pacific,2022,2216602259.0,2906674.0,131.13196055801728,1891592.0,85.33745701645971,65.07754223555858,34.92245776444142,34.92245776444142,1015082.0,1015082.0,34.922457764441425,259159.0,11.691723174410065,8.915998147711095,53361.0,2.4073331055826555,16862.0,0.7607138326930668,1.8358095885537904,108408.0,3.7296236179220648,242295.0
WHO region,Western Pacific,2023,2218752668.0,2962032.0,133.4998732720397,2199586.0,99.1361512134078,74.25935979084628,25.740640209153725,25.740640209153725,762446.0,762446.0,25.740640209153714,235235.0,10.602128096235376,7.941676524764081,51102.0,2.303185962861905,14230.0,0.6413513414646179,1.725234568701486,105186.0,3.551143269215187,221004.0
WHO region,Western Pacific,2024,2220072002.0,2906480.0,130.9182764064244,2174780.0,97.95988589743045,74.82521813327462,25.174781866725382,25.174781866725382,731700.0,731700.0,25.174781866725386,227202.0,10.233992401837424,7.817084583413614,63356.0,2.853781316233184,16702.0,0.7523179421637515,2.179818887451488,98408.0,3.3858137678566513,210498.0
