country_key,country,iso3,g_whoregion,year,age_group,age_group_label,sex,sex_label,e_inc_num
cze,Czechia,CZE,Europe,2024,5_14,5-14,m,Male,5
cze,Czechia,CZE,Europe,2024,5_9,5-9,a,All sexes,6
cze,Czechia,CZE,Europe,2024,5_9,5-9,f,Female,4
cze,Czechia,CZE,Europe,2024,5_9,5-9,m,Male,2
cze,Czechia,CZE,Europe,2024,65plus,65+,a,All sexes,110
cze,Czechia,CZE,Europe,2024,65plus,65+,f,Female,39
cze,Czechia,CZE,Europe,2024,65plus,65+,m,Male,71
cze,Czechia,CZE,Europe,2024,all,All ages,a,All sexes,530
cze,Czechia,CZE,Europe,2024,all,All ages,f,Female,140
cze,Czechia,CZE,Europe,2024,all,All ages,m,Male,400
civ,Côte d'Ivoire,CIV,Africa,2024,0_14,0-14,a,All sexes,3000
civ,Côte d'Ivoire,CIV,Africa,2024,0_14,0-14,f,Female,1400
civ,Côte d'Ivoire,CIV,Africa,2024,0_14,0-14,m,Male,1600
civ,Côte d'Ivoire,CIV,Africa,2024,0_4,0-4,a,All sexes,1500
civ,Côte d'Ivoire,CIV,Africa,2024,0_4,0-4,f,Female,660
civ,Côte d'Ivoire,CIV,Africa,2024,0_4,0-4,m,Male,810
civ,Côte d'Ivoire,CIV,Africa,2024,10_14,10-14,a,All sexes,790
civ,Côte d'Ivoire,CIV,Africa,2024,10_14,10-14,f,Female,400
civ,Côte d'Ivoire,CIV,Africa,2024,10_14,10-14,m,Male,400
civ,Côte d'Ivoire,CIV,Africa,2024,15_19,15-19,a,All sexes,2200
civ,Côte d'Ivoire,CIV,Africa,2024,15_19,15-19,f,Female,890
civ,Côte d'Ivoire,CIV,Africa,2024,15_19,15-19,m,Male,1400
civ,Côte d'Ivoire,CIV,Africa,2024,15_24,15-24,a,All sexes,4700
civ,Côte d'Ivoire,CIV,Africa,2024,15_24,15-24,f,Female,1900
civ,Côte d'Ivoire,CIV,Africa,2024,15_24,15-24,m,Male,2800
civ,Côte d'Ivoire,CIV,Africa,2024,15plus,15+,a,All sexes,29000
civ,Côte d'Ivoire,CIV,Africa,2024,15plus,15+,f,Female,10000
civ,Côte d'Ivoire,CIV,Africa,2024,15plus,15+,m,Male,18000
civ,Côte d'Ivoire,CIV,Africa,2024,20_24,20-24,a,All sexes,2400
civ,Côte d'Ivoire,CIV,Africa,2024,20_24,20-24,f,Female,980
civ,Côte d'Ivoire,CIV,Africa,2024,20_24,20-24,m,Male,1400
civ,Côte d'Ivoire,CIV,Africa,2024,25_34,25-34,a,All sexes,6900
civ,Côte d'Ivoire,CIV,Africa,2024,25_34,25-34,f,Female,2500
civ,Côte d'Ivoire,CIV,Africa,2024,25_34,25-34,m,Male,4400
civ,Côte d'Ivoire,CIV,Africa,2024,35_44,35-44,a,All sexes,7100
civ,Côte d'Ivoire,CIV,Africa,2024,35_44,35-44,f,Female,2400
civ,Côte d'Ivoire,CIV,Africa,2024,35_44,35-44,m,Male,4600
civ,Côte d'Ivoire,CIV,Africa,2024,45_54,45-54,a,All sexes,4800
civ,Côte d'Ivoire,CIV,Africa,2024,45_54,45-54,f,Female,1500
civ,Côte d'Ivoire,CIV,Africa,2024,45_54,45-54,m,Male,3200
civ,Côte d'Ivoire,CIV,Africa,2024,55_64,55-64,a,All sexes,2900
civ,Côte d'Ivoire,CIV,Africa,2024,55_64,55-64,f,Female,1000
civ,Côte d'Ivoire,CIV,Africa,2024,55_64,55-64,m,Male,1800
civ,Côte d'Ivoire,CIV,Africa,2024,5_14,5-14,a,All sexes,1500
civ,Côte d'Ivoire,CIV,Africa,2024,5_14,5-14,f,Female,760
civ,Côte d'Ivoire,CIV,Africa,2024,5_14,5-14,m,Male,760
civ,Côte d'Ivoire,CIV,Africa,2024,5_9,5-9,a,All sexes,730
civ,Côte d'Ivoire,CIV,Africa,2024,5_9,5-9,f,Female,370
civ,Côte d'Ivoire,CIV,Africa,2024,5_9,5-9,m,Male,360
civ,Côte d'Ivoire,CIV,Africa,2024,65plus,65+,a,All sexes,2400
civ,Côte d'Ivoire,CIV,Africa,2024,65plus,65+,f,Female,920
civ,Côte d'Ivoire,CIV,Africa,2024,65plus,65+,m,Male,1400
civ,Côte d'Ivoire,CIV,Africa,2024,all,All ages,a,All sexes,32000
civ,Côte d'Ivoire,CIV,Africa,2024,all,All ages,f,Female,12000
civ,Côte d'Ivoire,CIV,Africa,2024,all,All ages,m,Male,20000
cod,Democratic Republic of the Congo,COD,Africa,2024,0_14,0-14,a,All sexes,59000
cod,Democratic Republic of the Congo,COD,Africa,2024,0_14,0-14,f,Female,29000
cod,Democratic Republic of the Congo,COD,Africa,2024,0_14,0-14,m,Male,30000
cod,Democratic Republic of the Congo,COD,Africa,2024,0_4,0-4,a,All sexes,21000
cod,Democratic Republic of the Congo,COD,Africa,2024,0_4,0-4,f,Female,9400
cod,Democratic Republic of the Congo,COD,Africa,2024,0_4,0-4,m,Male,11000
cod,Democratic Republic of the Congo,COD,Africa,2024,10_14,10-14,a,All sexes,20000
cod,Democratic Republic of the Congo,COD,Africa,2024,10_14,10-14,f,Female,10000
cod,Democratic Republic of the Congo,COD,Africa,2024,10_14,10-14,m,Male,10000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_19,15-19,a,All sexes,31000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_19,15-19,f,Female,14000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_19,15-19,m,Male,17000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_24,15-24,a,All sexes,66000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_24,15-24,f,Female,30000
cod,Democratic Republic of the Congo,COD,Africa,2024,15_24,15-24,m,Male,36000
cod,Democratic Republic of the Congo,COD,Africa,2024,15plus,15+,a,All sexes,353000
cod,Democratic Republic of the Congo,COD,Africa,2024,15plus,15+,f,Female,147000
cod,Democratic Republic of the Congo,COD,Africa,2024,15plus,15+,m,Male,206000
cod,Democratic Republic of the Congo,COD,Africa,2024,20_24,20-24,a,All sexes,34000
cod,Democratic Republic of the Congo,COD,Africa,2024,20_24,20-24,f,Female,15000
cod,Democratic Republic of the Congo,COD,Africa,2024,20_24,20-24,m,Male,19000
cod,Democratic Republic of the Congo,COD,Africa,2024,25_34,25-34,a,All sexes,78000
cod,Democratic Republic of the Congo,COD,Africa,2024,25_34,25-34,f,Female,31000
cod,Democratic Republic of the Congo,COD,Africa,2024,25_34,25-34,m,Male,47000
cod,Democratic Republic of the Congo,COD,Africa,2024,35_44,35-44,a,All sexes,75000
cod,Democratic Republic of the Congo,COD,Africa,2024,35_44,35-44,f,Female,30000
cod,Democratic Republic of the Congo,COD,Africa,2024,35_44,35-44,m,Male,45000
cod,Democratic Republic of the Congo,COD,Africa,2024,45_54,45-54,a,All sexes,59000
cod,Democratic Republic of the Congo,COD,Africa,2024,45_54,45-54,f,Female,24000
cod,Democratic Republic of the Congo,COD,Africa,2024,45_54,45-54,m,Male,35000
cod,Democratic Republic of the Congo,COD,Africa,2024,55_64,55-64,a,All sexes,44000
cod,Democratic Republic of the Congo,COD,Africa,2024,55_64,55-64,f,Female,19000
cod,Democratic Republic of the Congo,COD,Africa,2024,55_64,55-64,m,Male,25000
cod,Democratic Republic of the Congo,COD,Africa,2024,5_14,5-14,a,All sexes,38000
cod,Democratic Republic of the Congo,COD,Africa,2024,5_14,5-14,f,Female,19000
cod,Democratic Republic of the Congo,COD,Africa,2024,5_14,5-14,m,Male,19000
cod,Democratic Republic of the Congo,COD,Africa,2024,5_9,5-9,a,All sexes,18000
cod,Democratic Republic of the Congo,COD,Africa,2024,5_9,5-9,f,Female,9100
cod,Democratic Republic of the Congo,COD,Africa,2024,5_9,5-9,m,Male,9200
cod,Democratic Republic of the Congo,COD,Africa,2024,65plus,65+,a,All sexes,32000
cod,Democratic Republic of the Congo,COD,Africa,2024,65plus,65+,f,Female,13000
cod,Democratic Republic of the Congo,COD,Africa,2024,65plus,65+,m,Male,18000
cod,Democratic Republic of the Congo,COD,Africa,2024,all,All ages,a,All sexes,412000
cod,Democratic Republic of the Congo,COD,Africa,2024,all,All ages,f,Female,176000
cod,Democratic Republic of the Congo,COD,Africa,2024,all,All ages,m,Male,236000
dnk,Denmark,DNK,Europe,2024,0_14,0-14,a,All sexes,11
dnk,Denmark,DNK,Europe,2024,0_14,0-14,f,Female,8
dnk,Denmark,DNK,Europe,2024,0_14,0-14,m,Male,3
dnk,Denmark,DNK,Europe,2024,0_4,0-4,a,All sexes,4
dnk,Denmark,DNK,Europe,2024,0_4,0-4,f,Female,3
dnk,Denmark,DNK,Europe,2024,0_4,0-4,m,Male,1
dnk,Denmark,DNK,Europe,2024,10_14,10-14,a,All sexes,7
dnk,Denmark,DNK,Europe,2024,10_14,10-14,f,Female,4
dnk,Denmark,DNK,Europe,2024,10_14,10-14,m,Male,2
dnk,Denmark,DNK,Europe,2024,15_19,15-19,a,All sexes,3
dnk,Denmark,DNK,Europe,2024,15_19,15-19,f,Female,1
dnk,Denmark,DNK,Europe,2024,15_19,15-19,m,Male,2
dnk,Denmark,DNK,Europe,2024,15_24,15-24,a,All sexes,18
dnk,Denmark,DNK,Europe,2024,15_24,15-24,f,Female,9
dnk,Denmark,DNK,Europe,2024,15_24,15-24,m,Male,9
dnk,Denmark,DNK,Europe,2024,15plus,15+,a,All sexes,180
dnk,Denmark,DNK,Europe,2024,15plus,15+,f,Female,72
dnk,Denmark,DNK,Europe,2024,15plus,15+,m,Male,110
dnk,Denmark,DNK,Europe,2024,20_24,20-24,a,All sexes,14
dnk,Denmark,DNK,Europe,2024,20_24,20-24,f,Female,8
dnk,Denmark,DNK,Europe,2024,20_24,20-24,m,Male,7
dnk,Denmark,DNK,Europe,2024,25_34,25-34,a,All sexes,38
dnk,Denmark,DNK,Europe,2024,25_34,25-34,f,Female,18
dnk,Denmark,DNK,Europe,2024,25_34,25-34,m,Male,20
dnk,Denmark,DNK,Europe,2024,35_44,35-44,a,All sexes,32
dnk,Denmark,DNK,Europe,2024,35_44,35-44,f,Female,14
dnk,Denmark,DNK,Europe,2024,35_44,35-44,m,Male,18
dnk,Denmark,DNK,Europe,2024,45_54,45-54,a,All sexes,32
dnk,Denmark,DNK,Europe,2024,45_54,45-54,f,Female,9
dnk,Denmark,DNK,Europe,2024,45_54,45-54,m,Male,23
dnk,Denmark,DNK,Europe,2024,55_64,55-64,a,All sexes,28
dnk,Denmark,DNK,Europe,2024,55_64,55-64,f,Female,9
dnk,Denmark,DNK,Europe,2024,55_64,55-64,m,Male,19
dnk,Denmark,DNK,Europe,2024,5_14,5-14,a,All sexes,7
dnk,Denmark,DNK,Europe,2024,5_14,5-14,f,Female,4
dnk,Denmark,DNK,Europe,2024,5_14,5-14,m,Male,2
dnk,Denmark,DNK,Europe,2024,5_9,5-9,a,All sexes,0
dnk,Denmark,DNK,Europe,2024,5_9,5-9,f,Female,0
dnk,Denmark,DNK,Europe,2024,5_9,5-9,m,Male,0
dnk,Denmark,DNK,Europe,2024,65plus,65+,a,All sexes,33
dnk,Denmark,DNK,Europe,2024,65plus,65+,f,Female,13
dnk,Denmark,DNK,Europe,2024,65plus,65+,m,Male,20
dnk,Denmark,DNK,Europe,2024,all,All ages,a,All sexes,190
dnk,Denmark,DNK,Europe,2024,all,All ages,f,Female,79
dnk,Denmark,DNK,Europe,2024,all,All ages,m,Male,110
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_14,0-14,a,All sexes,310
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_14,0-14,f,Female,160
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_14,0-14,m,Male,150
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_4,0-4,a,All sexes,30
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_4,0-4,f,Female,6
dji,Djibouti,DJI,Eastern Mediterranean,2024,0_4,0-4,m,Male,24
dji,Djibouti,DJI,Eastern Mediterranean,2024,10_14,10-14,a,All sexes,160
dji,Djibouti,DJI,Eastern Mediterranean,2024,10_14,10-14,f,Female,91
dji,Djibouti,DJI,Eastern Mediterranean,2024,10_14,10-14,m,Male,67
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_19,15-19,a,All sexes,700
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_19,15-19,f,Female,270
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_19,15-19,m,Male,430
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_24,15-24,a,All sexes,1600
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_24,15-24,f,Female,610
dji,Djibouti,DJI,Eastern Mediterranean,2024,15_24,15-24,m,Male,960
dji,Djibouti,DJI,Eastern Mediterranean,2024,15plus,15+,a,All sexes,5500
dji,Djibouti,DJI,Eastern Mediterranean,2024,15plus,15+,f,Female,2000
dji,Djibouti,DJI,Eastern Mediterranean,2024,15plus,15+,m,Male,3500
dji,Djibouti,DJI,Eastern Mediterranean,2024,20_24,20-24,a,All sexes,880
dji,Djibouti,DJI,Eastern Mediterranean,2024,20_24,20-24,f,Female,340
dji,Djibouti,DJI,Eastern Mediterranean,2024,20_24,20-24,m,Male,540
dji,Djibouti,DJI,Eastern Mediterranean,2024,25_34,25-34,a,All sexes,1400
dji,Djibouti,DJI,Eastern Mediterranean,2024,25_34,25-34,f,Female,470
dji,Djibouti,DJI,Eastern Mediterranean,2024,25_34,25-34,m,Male,940
dji,Djibouti,DJI,Eastern Mediterranean,2024,35_44,35-44,a,All sexes,1000
dji,Djibouti,DJI,Eastern Mediterranean,2024,35_44,35-44,f,Female,380
dji,Djibouti,DJI,Eastern Mediterranean,2024,35_44,35-44,m,Male,670
dji,Djibouti,DJI,Eastern Mediterranean,2024,45_54,45-54,a,All sexes,770
dji,Djibouti,DJI,Eastern Mediterranean,2024,45_54,45-54,f,Female,290
dji,Djibouti,DJI,Eastern Mediterranean,2024,45_54,45-54,m,Male,470
dji,Djibouti,DJI,Eastern Mediterranean,2024,55_64,55-64,a,All sexes,440
dji,Djibouti,DJI,Eastern Mediterranean,2024,55_64,55-64,f,Female,190
dji,Djibouti,DJI,Eastern Mediterranean,2024,55_64,55-64,m,Male,260
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_14,5-14,a,All sexes,280
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_14,5-14,f,Female,160
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_14,5-14,m,Male,120
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_9,5-9,a,All sexes,120
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_9,5-9,f,Female,67
dji,Djibouti,DJI,Eastern Mediterranean,2024,5_9,5-9,m,Male,55
dji,Djibouti,DJI,Eastern Mediterranean,2024,65plus,65+,a,All sexes,230
dji,Djibouti,DJI,Eastern Mediterranean,2024,65plus,65+,f,Female,67
dji,Djibouti,DJI,Eastern Mediterranean,2024,65plus,65+,m,Male,160
dji,Djibouti,DJI,Eastern Mediterranean,2024,all,All ages,a,All sexes,5800
dji,Djibouti,DJI,Eastern Mediterranean,2024,all,All ages,f,Female,2200
dji,Djibouti,DJI,Eastern Mediterranean,2024,all,All ages,m,Male,3600
dom,Dominican Republic,DOM,Americas,2024,0_14,0-14,a,All sexes,160
dom,Dominican Republic,DOM,Americas,2024,0_14,0-14,f,Female,74
dom,Dominican Republic,DOM,Americas,2024,0_14,0-14,m,Male,83
dom,Dominican Republic,DOM,Americas,2024,0_4,0-4,a,All sexes,53
dom,Dominican Republic,DOM,Americas,2024,0_4,0-4,f,Female,18
dom,Dominican Republic,DOM,Americas,2024,0_4,0-4,m,Male,35
dom,Dominican Republic,DOM,Americas,2024,10_14,10-14,a,All sexes,53
dom,Dominican Republic,DOM,Americas,2024,10_14,10-14,f,Female,32
dom,Dominican Republic,DOM,Americas,2024,10_14,10-14,m,Male,21
dom,Dominican Republic,DOM,Americas,2024,15_19,15-19,a,All sexes,180
dom,Dominican Republic,DOM,Americas,2024,15_19,15-19,f,Female,92
dom,Dominican Republic,DOM,Americas,2024,15_19,15-19,m,Male,87
dom,Dominican Republic,DOM,Americas,2024,15_24,15-24,a,All sexes,630
dom,Dominican Republic,DOM,Americas,2024,15_24,15-24,f,Female,280
dom,Dominican Republic,DOM,Americas,2024,15_24,15-24,m,Male,350
dom,Dominican Republic,DOM,Americas,2024,15plus,15+,a,All sexes,5700
dom,Dominican Republic,DOM,Americas,2024,15plus,15+,f,Female,1900
dom,Dominican Republic,DOM,Americas,2024,15plus,15+,m,Male,3800
dom,Dominican Republic,DOM,Americas,2024,20_24,20-24,a,All sexes,450
dom,Dominican Republic,DOM,Americas,2024,20_24,20-24,f,Female,190
dom,Dominican Republic,DOM,Americas,2024,20_24,20-24,m,Male,260
dom,Dominican Republic,DOM,Americas,2024,25_34,25-34,a,All sexes,1400
dom,Dominican Republic,DOM,Americas,2024,25_34,25-34,f,Female,460
dom,Dominican Republic,DOM,Americas,2024,25_34,25-34,m,Male,980
dom,Dominican Republic,DOM,Americas,2024,35_44,35-44,a,All sexes,1200
dom,Dominican Republic,DOM,Americas,2024,35_44,35-44,f,Female,350
dom,Dominican Republic,DOM,Americas,2024,35_44,35-44,m,Male,890
dom,Dominican Republic,DOM,Americas,2024,45_54,45-54,a,All sexes,980
dom,Dominican Republic,DOM,Americas,2024,45_54,45-54,f,Female,300
dom,Dominican Republic,DOM,Americas,2024,45_54,45-54,m,Male,680
dom,Dominican Republic,DOM,Americas,2024,55_64,55-64,a,All sexes,720
dom,Dominican Republic,DOM,Americas,2024,55_64,55-64,f,Female,230
dom,Dominican Republic,DOM,Americas,2024,55_64,55-64,m,Male,490
dom,Dominican Republic,DOM,Americas,2024,5_14,5-14,a,All sexes,100
dom,Dominican Republic,DOM,Americas,2024,5_14,5-14,f,Female,56
dom,Dominican Republic,DOM,Americas,2024,5_14,5-14,m,Male,48
dom,Dominican Republic,DOM,Americas,2024,5_9,5-9,a,All sexes,51
dom,Dominican Republic,DOM,Americas,2024,5_9,5-9,f,Female,23
dom,Dominican Republic,DOM,Americas,2024,5_9,5-9,m,Male,27
dom,Dominican Republic,DOM,Americas,2024,65plus,65+,a,All sexes,660
dom,Dominican Republic,DOM,Americas,2024,65plus,65+,f,Female,230
dom,Dominican Republic,DOM,Americas,2024,65plus,65+,m,Male,420
dom,Dominican Republic,DOM,Americas,2024,all,All ages,a,All sexes,5800
dom,Dominican Republic,DOM,Americas,2024,all,All ages,f,Female,1900
dom,Dominican Republic,DOM,Americas,2024,all,All ages,m,Male,3900
ecu,Ecuador,ECU,Americas,2024,0_14,0-14,a,All sexes,550
ecu,Ecuador,ECU,Americas,2024,0_14,0-14,f,Female,240
ecu,Ecuador,ECU,Americas,2024,0_14,0-14,m,Male,310
ecu,Ecuador,ECU,Americas,2024,0_4,0-4,a,All sexes,230
ecu,Ecuador,ECU,Americas,2024,0_4,0-4,f,Female,100
ecu,Ecuador,ECU,Americas,2024,0_4,0-4,m,Male,130
ecu,Ecuador,ECU,Americas,2024,10_14,10-14,a,All sexes,220
ecu,Ecuador,ECU,Americas,2024,10_14,10-14,f,Female,92
ecu,Ecuador,ECU,Americas,2024,10_14,10-14,m,Male,130
ecu,Ecuador,ECU,Americas,2024,15_19,15-19,a,All sexes,710
ecu,Ecuador,ECU,Americas,2024,15_19,15-19,f,Female,170
ecu,Ecuador,ECU,Americas,2024,15_19,15-19,m,Male,550
ecu,Ecuador,ECU,Americas,2024,15_24,15-24,a,All sexes,2200
ecu,Ecuador,ECU,Americas,2024,15_24,15-24,f,Female,520
ecu,Ecuador,ECU,Americas,2024,15_24,15-24,m,Male,1700
ecu,Ecuador,ECU,Americas,2024,15plus,15+,a,All sexes,11000
ecu,Ecuador,ECU,Americas,2024,15plus,15+,f,Female,3000
ecu,Ecuador,ECU,Americas,2024,15plus,15+,m,Male,8400
ecu,Ecuador,ECU,Americas,2024,20_24,20-24,a,All sexes,1500
ecu,Ecuador,ECU,Americas,2024,20_24,20-24,f,Female,360
ecu,Ecuador,ECU,Americas,2024,20_24,20-24,m,Male,1200
ecu,Ecuador,ECU,Americas,2024,25_34,25-34,a,All sexes,3200
ecu,Ecuador,ECU,Americas,2024,25_34,25-34,f,Female,610
ecu,Ecuador,ECU,Americas,2024,25_34,25-34,m,Male,2600
ecu,Ecuador,ECU,Americas,2024,35_44,35-44,a,All sexes,2000
ecu,Ecuador,ECU,Americas,2024,35_44,35-44,f,Female,490
ecu,Ecuador,ECU,Americas,2024,35_44,35-44,m,Male,1500
ecu,Ecuador,ECU,Americas,2024,45_54,45-54,a,All sexes,1500
ecu,Ecuador,ECU,Americas,2024,45_54,45-54,f,Female,470
ecu,Ecuador,ECU,Americas,2024,45_54,45-54,m,Male,1000
ecu,Ecuador,ECU,Americas,2024,55_64,55-64,a,All sexes,1200
ecu,Ecuador,ECU,Americas,2024,55_64,55-64,f,Female,400
ecu,Ecuador,ECU,Americas,2024,55_64,55-64,m,Male,780
ecu,Ecuador,ECU,Americas,2024,5_14,5-14,a,All sexes,320
ecu,Ecuador,ECU,Americas,2024,5_14,5-14,f,Female,130
ecu,Ecuador,ECU,Americas,2024,5_14,5-14,m,Male,180
ecu,Ecuador,ECU,Americas,2024,5_9,5-9,a,All sexes,100
ecu,Ecuador,ECU,Americas,2024,5_9,5-9,f,Female,42
ecu,Ecuador,ECU,Americas,2024,5_9,5-9,m,Male,58
ecu,Ecuador,ECU,Americas,2024,65plus,65+,a,All sexes,1400
ecu,Ecuador,ECU,Americas,2024,65plus,65+,f,Female,520
ecu,Ecuador,ECU,Americas,2024,65plus,65+,m,Male,890
ecu,Ecuador,ECU,Americas,2024,all,All ages,a,All sexes,12000
ecu,Ecuador,ECU,Americas,2024,all,All ages,f,Female,3300
ecu,Ecuador,ECU,Americas,2024,all,All ages,m,Male,8800
egy,Egypt,EGY,Eastern Mediterranean,2024,0_14,0-14,a,All sexes,670
egy,Egypt,EGY,Eastern Mediterranean,2024,0_14,0-14,f,Female,310
egy,Egypt,EGY,Eastern Mediterranean,2024,0_14,0-14,m,Male,360
egy,Egypt,EGY,Eastern Mediterranean,2024,0_4,0-4,a,All sexes,130
egy,Egypt,EGY,Eastern Mediterranean,2024,0_4,0-4,f,Female,43
egy,Egypt,EGY,Eastern Mediterranean,2024,0_4,0-4,m,Male,88
egy,Egypt,EGY,Eastern Mediterranean,2024,10_14,10-14,a,All sexes,300
egy,Egypt,EGY,Eastern Mediterranean,2024,10_14,10-14,f,Female,150
egy,Egypt,EGY,Eastern Mediterranean,2024,10_14,10-14,m,Male,150
egy,Egypt,EGY,Eastern Mediterranean,2024,15_19,15-19,a,All sexes,1100
egy,Egypt,EGY,Eastern Mediterranean,2024,15_19,15-19,f,Female,400
egy,Egypt,EGY,Eastern Mediterranean,2024,15_19,15-19,m,Male,710
egy,Egypt,EGY,Eastern Mediterranean,2024,15_24,15-24,a,All sexes,2500
egy,Egypt,EGY,Eastern Mediterranean,2024,15_24,15-24,f,Female,900
egy,Egypt,EGY,Eastern Mediterranean,2024,15_24,15-24,m,Male,1600
egy,Egypt,EGY,Eastern Mediterranean,2024,15plus,15+,a,All sexes,11000
egy,Egypt,EGY,Eastern Mediterranean,2024,15plus,15+,f,Female,3200
egy,Egypt,EGY,Eastern Mediterranean,2024,15plus,15+,m,Male,7800
egy,Egypt,EGY,Eastern Mediterranean,2024,20_24,20-24,a,All sexes,1400
egy,Egypt,EGY,Eastern Mediterranean,2024,20_24,20-24,f,Female,500
egy,Egypt,EGY,Eastern Mediterranean,2024,20_24,20-24,m,Male,890
egy,Egypt,EGY,Eastern Mediterranean,2024,25_34,25-34,a,All sexes,3100
egy,Egypt,EGY,Eastern Mediterranean,2024,25_34,25-34,f,Female,740
egy,Egypt,EGY,Eastern Mediterranean,2024,25_34,25-34,m,Male,2400
egy,Egypt,EGY,Eastern Mediterranean,2024,35_44,35-44,a,All sexes,2400
egy,Egypt,EGY,Eastern Mediterranean,2024,35_44,35-44,f,Female,590
egy,Egypt,EGY,Eastern Mediterranean,2024,35_44,35-44,m,Male,1800
egy,Egypt,EGY,Eastern Mediterranean,2024,45_54,45-54,a,All sexes,1300
egy,Egypt,EGY,Eastern Mediterranean,2024,45_54,45-54,f,Female,430
egy,Egypt,EGY,Eastern Mediterranean,2024,45_54,45-54,m,Male,890
egy,Egypt,EGY,Eastern Mediterranean,2024,55_64,55-64,a,All sexes,1000
egy,Egypt,EGY,Eastern Mediterranean,2024,55_64,55-64,f,Female,300
egy,Egypt,EGY,Eastern Mediterranean,2024,55_64,55-64,m,Male,710
egy,Egypt,EGY,Eastern Mediterranean,2024,5_14,5-14,a,All sexes,540
egy,Egypt,EGY,Eastern Mediterranean,2024,5_14,5-14,f,Female,270
egy,Egypt,EGY,Eastern Mediterranean,2024,5_14,5-14,m,Male,270
egy,Egypt,EGY,Eastern Mediterranean,2024,5_9,5-9,a,All sexes,240
egy,Egypt,EGY,Eastern Mediterranean,2024,5_9,5-9,f,Female,120
egy,Egypt,EGY,Eastern Mediterranean,2024,5_9,5-9,m,Male,120
egy,Egypt,EGY,Eastern Mediterranean,2024,65plus,65+,a,All sexes,760
egy,Egypt,EGY,Eastern Mediterranean,2024,65plus,65+,f,Female,290
egy,Egypt,EGY,Eastern Mediterranean,2024,65plus,65+,m,Male,470
egy,Egypt,EGY,Eastern Mediterranean,2024,all,All ages,a,All sexes,12000
egy,Egypt,EGY,Eastern Mediterranean,2024,all,All ages,f,Female,3600
egy,Egypt,EGY,Eastern Mediterranean,2024,all,All ages,m,Male,8200
slv,El Salvador,SLV,Americas,2024,0_14,0-14,a,All sexes,170
slv,El Salvador,SLV,Americas,2024,0_14,0-14,f,Female,81
slv,El Salvador,SLV,Americas,2024,0_14,0-14,m,Male,91
slv,El Salvador,SLV,Americas,2024,0_4,0-4,a,All sexes,56
slv,El Salvador,SLV,Americas,2024,0_4,0-4,f,Female,32
slv,El Salvador,SLV,Americas,2024,0_4,0-4,m,Male,24
slv,El Salvador,SLV,Americas,2024,10_14,10-14,a,All sexes,80
slv,El Salvador,SLV,Americas,2024,10_14,10-14,f,Female,34
slv,El Salvador,SLV,Americas,2024,10_14,10-14,m,Male,46
slv,El Salvador,SLV,Americas,2024,15_19,15-19,a,All sexes,310
slv,El Salvador,SLV,Americas,2024,15_19,15-19,f,Female,33
slv,El Salvador,SLV,Americas,2024,15_19,15-19,m,Male,280
slv,El Salvador,SLV,Americas,2024,15_24,15-24,a,All sexes,990
slv,El Salvador,SLV,Americas,2024,15_24,15-24,f,Female,100
slv,El Salvador,SLV,Americas,2024,15_24,15-24,m,Male,890
slv,El Salvador,SLV,Americas,2024,15plus,15+,a,All sexes,7200
slv,El Salvador,SLV,Americas,2024,15plus,15+,f,Female,1000
slv,El Salvador,SLV,Americas,2024,15plus,15+,m,Male,6100
slv,El Salvador,SLV,Americas,2024,20_24,20-24,a,All sexes,680
slv,El Salvador,SLV,Americas,2024,20_24,20-24,f,Female,70
slv,El Salvador,SLV,Americas,2024,20_24,20-24,m,Male,610
slv,El Salvador,SLV,Americas,2024,25_34,25-34,a,All sexes,2700
slv,El Salvador,SLV,Americas,2024,25_34,25-34,f,Female,170
slv,El Salvador,SLV,Americas,2024,25_34,25-34,m,Male,2600
slv,El Salvador,SLV,Americas,2024,35_44,35-44,a,All sexes,1600
slv,El Salvador,SLV,Americas,2024,35_44,35-44,f,Female,150
slv,El Salvador,SLV,Americas,2024,35_44,35-44,m,Male,1500
slv,El Salvador,SLV,Americas,2024,45_54,45-54,a,All sexes,840
slv,El Salvador,SLV,Americas,2024,45_54,45-54,f,Female,190
slv,El Salvador,SLV,Americas,2024,45_54,45-54,m,Male,650
slv,El Salvador,SLV,Americas,2024,55_64,55-64,a,All sexes,430
